
---------- Begin Simulation Statistics ----------
simSeconds                                   0.267572                       # Number of seconds simulated (Second)
simTicks                                 267571701658                       # Number of ticks simulated (Tick)
finalTick                                267571701658                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    490.66                       # Real time elapsed on the host (Second)
hostTickRate                                545330525                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     699576                       # Number of bytes of host memory used (Byte)
simInsts                                    135138810                       # Number of instructions simulated (Count)
simOps                                      240252523                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   275423                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     489652                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu0.numCycles                       401156975                       # Number of cpu cycles simulated (Cycle)
system.cpu0.cpi                              2.968481                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu0.ipc                              0.336873                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                      250124566                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                     299                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                     251119059                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                   229                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined             9872336                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined          4189982                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved                173                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples          401123848                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              0.626039                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             1.557165                       # Number of insts issued each cycle (Count)
system.cpu0.lsq0.loadToUse::110-119             83167      0.42%     95.59% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::120-129             41650      0.21%     95.80% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::130-139             50273      0.25%     96.05% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::140-149             83257      0.42%     96.46% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::150-159             15585      0.08%     96.54% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::160-169             27062      0.14%     96.68% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::170-179             34984      0.17%     96.85% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::180-189             25476      0.13%     96.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::190-199             29486      0.15%     97.13% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::200-209            195459      0.98%     98.10% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::210-219             78443      0.39%     98.49% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::220-229             29693      0.15%     98.64% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::230-239             19315      0.10%     98.74% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::240-249             31181      0.16%     98.90% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::250-259             16011      0.08%     98.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::260-269              6648      0.03%     99.01% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::270-279             31951      0.16%     99.17% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::280-289             36217      0.18%     99.35% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::290-299             31856      0.16%     99.51% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::overflows           98492      0.49%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::min_value               2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::max_value             863                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::total            20021166                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.mmu.dtb.rdAccesses               20648258                       # TLB accesses on read requests (Count)
system.cpu0.mmu.dtb.wrAccesses               31262832                       # TLB accesses on write requests (Count)
system.cpu0.mmu.dtb.rdMisses                    39200                       # TLB misses on read requests (Count)
system.cpu0.mmu.dtb.wrMisses                  1093776                       # TLB misses on write requests (Count)
system.cpu0.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 267571701658                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.mmu.itb.rdAccesses                      0                       # TLB accesses on read requests (Count)
system.cpu0.mmu.itb.wrAccesses               21154827                       # TLB accesses on write requests (Count)
system.cpu0.mmu.itb.rdMisses                        0                       # TLB misses on read requests (Count)
system.cpu0.mmu.itb.wrMisses                      125                       # TLB misses on write requests (Count)
system.cpu0.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 267571701658                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.power_state.pwrStateResidencyTicks::ON 267571701658                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.rename.squashCycles                 59486                       # Number of cycles rename is squashing (Cycle)
system.cpu0.rename.idleCycles                16409617                       # Number of cycles rename is idle (Cycle)
system.cpu0.rename.blockCycles               96692164                       # Number of cycles rename is blocking (Cycle)
system.cpu0.rename.serializeStallCycles           693                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu0.rename.runCycles                 26320860                       # Number of cycles rename is running (Cycle)
system.cpu0.rename.unblockCycles            261641028                       # Number of cycles rename is unblocking (Cycle)
system.cpu0.rename.renamedInsts             250129447                       # Number of instructions processed by rename (Count)
system.cpu0.rename.ROBFullEvents                39173                       # Number of times rename has blocked due to ROB full (Count)
system.cpu0.rename.IQFullEvents                 12715                       # Number of times rename has blocked due to IQ full (Count)
system.cpu0.rename.LQFullEvents               2503606                       # Number of times rename has blocked due to LQ full (Count)
system.cpu0.rename.SQFullEvents             251333672                       # Number of times rename has blocked due to SQ full (Count)
system.cpu0.rename.renamedOperands          359711697                       # Number of destination operands rename has renamed (Count)
system.cpu0.rename.lookups                  776307235                       # Number of register rename lookups that rename has made (Count)
system.cpu0.rename.intLookups               250003532                       # Number of integer rename lookups (Count)
system.cpu0.rename.fpLookups                208342336                       # Number of floating rename lookups (Count)
system.cpu0.rename.committedMaps            345421304                       # Number of HB maps that are committed (Count)
system.cpu0.rename.undoneMaps                14290384                       # Number of HB maps that are undone due to squashing (Count)
system.cpu0.rename.serializing                     44                       # count of serializing insts renamed (Count)
system.cpu0.rename.tempSerializing                 44                       # count of temporary serializing insts renamed (Count)
system.cpu0.rename.skidInsts                 87134644                       # count of insts added to the skid buffer (Count)
system.cpu0.rob.reads                       636944049                       # The number of ROB reads (Count)
system.cpu0.rob.writes                      501482973                       # The number of ROB writes (Count)
system.cpu0.thread_0.numInsts               135138810                       # Number of Instructions committed (Count)
system.cpu0.thread_0.numOps                 240252523                       # Number of Ops committed (Count)
system.cpu0.thread_0.numMemRefs                     0                       # Number of Memory References (Count)
system.cpu0.workload.numSyscalls                   22                       # Number of system calls (Count)
system.cpu1.numCycles                               0                       # Number of cpu cycles simulated (Cycle)
system.cpu1.cpi                                   nan                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu1.ipc                                   nan                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu1.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu1.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu1.numIssuedDist::samples                  0                       # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::mean                   nan                       # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::stdev                  nan                       # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::underflows               0                       # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::0                        0                       # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::1                        0                       # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::2                        0                       # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::3                        0                       # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::4                        0                       # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::5                        0                       # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::6                        0                       # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::7                        0                       # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::8                        0                       # Number of insts issued each cycle (Count)
