
---------- Begin Simulation Statistics ----------
simSeconds                                   0.018268                       # Number of seconds simulated (Second)
simTicks                                  18267959415                       # Number of ticks simulated (Tick)
finalTick                                 18267959415                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     54.71                       # Real time elapsed on the host (Second)
hostTickRate                                333895625                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     692368                       # Number of bytes of host memory used (Byte)
simInsts                                     18309531                       # Number of instructions simulated (Count)
simOps                                       37640071                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   334655                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     687972                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu0.numCycles                        27388246                       # Number of cpu cycles simulated (Cycle)
system.cpu0.cpi                              1.495846                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu0.ipc                              0.668518                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                       37410334                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                 1980171                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                      38564237                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                   138                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined             1750428                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined          3205245                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved             120099                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples           27366923                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              1.409155                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             1.505616                       # Number of insts issued each cycle (Count)
system.cpu0.iew.branchMispredicts               20667                       # Number of branch mispredicts detected at execute (Count)
system.cpu0.iew.instsToCommit                38523374                       # Cumulative count of insts sent to commit (Count)
system.cpu0.iew.writebackCount               38523090                       # Cumulative count of insts written-back (Count)
system.cpu0.iew.producerInst                 22631196                       # Number of instructions producing a value (Count)
system.cpu0.iew.consumerInst                 40790228                       # Number of instructions consuming a value (Count)
system.cpu0.iew.wbRate                       1.406556                       # Insts written-back per cycle ((Count/Cycle))
system.cpu0.iew.wbFanout                     0.554819                       # Average fanout of values written-back ((Count/Count))
system.cpu0.interrupts.clk_domain.clock         10672                       # Clock period in ticks (Tick)
system.cpu0.lsq0.forwLoads                     314310                       # Number of loads that had data forwarded from stores (Count)
system.cpu0.lsq0.squashedLoads                 222366                       # Number of loads squashed (Count)
system.cpu0.lsq0.ignoredResponses                   2                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu0.lsq0.memOrderViolation                 28                       # Number of memory ordering violations (Count)
system.cpu0.lsq0.squashedStores                197801                       # Number of stores squashed (Count)
system.cpu0.lsq0.rescheduledLoads                   0                       # Number of loads that were rescheduled (Count)
system.cpu0.lsq0.blockedByCache                    10                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu0.lsq0.loadToUse::samples           5599129                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::mean             3.469327                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::stdev            1.647441                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::0-9               5597494     99.97%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::10-19                  19      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::20-29                   2      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::40-49                   7      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::50-59                  32      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::60-69                   5      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::70-79                1358      0.02%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::80-89                  31      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::90-99                 101      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::100-109                13      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::110-119                23      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::120-129                16      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::130-139                 1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::140-149                 4      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::150-159                 1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::180-189                 2      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::overflows              20      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::min_value               2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::max_value             605                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::total             5599129                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.mmu.dtb.rdAccesses                5620547                       # TLB accesses on read requests (Count)
system.cpu0.mmu.dtb.wrAccesses                3771385                       # TLB accesses on write requests (Count)
system.cpu0.mmu.dtb.rdMisses                       90                       # TLB misses on read requests (Count)
system.cpu0.mmu.dtb.wrMisses                       22                       # TLB misses on write requests (Count)
system.cpu0.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  18267959415                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.mmu.itb.rdAccesses                      0                       # TLB accesses on read requests (Count)
system.cpu0.mmu.itb.wrAccesses                3359891                       # TLB accesses on write requests (Count)
system.cpu0.mmu.itb.rdMisses                        0                       # TLB misses on read requests (Count)
system.cpu0.mmu.itb.wrMisses                       96                       # TLB misses on write requests (Count)
system.cpu0.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  18267959415                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.power_state.pwrStateResidencyTicks::ON  18267959415                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.rename.squashCycles                 20633                       # Number of cycles rename is squashing (Cycle)
system.cpu0.rename.idleCycles                 2441182                       # Number of cycles rename is idle (Cycle)
system.cpu0.rename.blockCycles               10415431                       # Number of cycles rename is blocking (Cycle)
system.cpu0.rename.serializeStallCycles           836                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu0.rename.runCycles                  3689794                       # Number of cycles rename is running (Cycle)
system.cpu0.rename.unblockCycles             10799047                       # Number of cycles rename is unblocking (Cycle)
system.cpu0.rename.renamedInsts              39606337                       # Number of instructions processed by rename (Count)
system.cpu0.rename.ROBFullEvents                    4                       # Number of times rename has blocked due to ROB full (Count)
system.cpu0.rename.IQFullEvents              10200212                       # Number of times rename has blocked due to IQ full (Count)
system.cpu0.rename.LQFullEvents                    94                       # Number of times rename has blocked due to LQ full (Count)
system.cpu0.rename.SQFullEvents                  4188                       # Number of times rename has blocked due to SQ full (Count)
system.cpu0.rename.renamedOperands           55148060                       # Number of destination operands rename has renamed (Count)
system.cpu0.rename.lookups                  120085658                       # Number of register rename lookups that rename has made (Count)
system.cpu0.rename.intLookups                46385614                       # Number of integer rename lookups (Count)
system.cpu0.rename.fpLookups                     2106                       # Number of floating rename lookups (Count)
system.cpu0.rename.committedMaps             52738917                       # Number of HB maps that are committed (Count)
system.cpu0.rename.undoneMaps                 2409134                       # Number of HB maps that are undone due to squashing (Count)
system.cpu0.rename.serializing                     40                       # count of serializing insts renamed (Count)
system.cpu0.rename.tempSerializing                 41                       # count of temporary serializing insts renamed (Count)
system.cpu0.rename.skidInsts                 18171818                       # count of insts added to the skid buffer (Count)
system.cpu0.rob.reads                        63930998                       # The number of ROB reads (Count)
system.cpu0.rob.writes                       79010067                       # The number of ROB writes (Count)
system.cpu0.thread_0.numInsts                18309531                       # Number of Instructions committed (Count)
system.cpu0.thread_0.numOps                  37640071                       # Number of Ops committed (Count)
system.cpu0.thread_0.numMemRefs                     0                       # Number of Memory References (Count)
system.cpu0.workload.numSyscalls                   14                       # Number of system calls (Count)
system.cpu1.numCycles                               0                       # Number of cpu cycles simulated (Cycle)
system.cpu1.cpi                                   nan                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu1.ipc                                   nan                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu1.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu1.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu1.numIssuedDist::samples                  0                       # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::mean                   nan                       # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::stdev                  nan                       # Number of insts issued each cycle (Count)
